SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
176472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199191,0.0,Cash loans,M,Y,Y,0.0,315000.0,412942.5,49135.5,373500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.008625,47.30684931506849,8.923287671232877,-8974.0,-811.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,Drivers,2.0,2.0,2.0,TUESDAY,14.0,0.0,1.0,1.0,0.0,0.0,0.0,Business Entity Type 3,,0.4641351463069069,,0.0907,,0.9861,,,,0.2069,0.1667,,0.0222,,0.0807,,0.0073,0.0924,,0.9861,,,,0.2069,0.1667,,0.0227,,0.0841,,0.0077,0.0916,,0.9861,,,,0.2069,0.1667,,0.0226,,0.0822,,0.0074,,,0.0652,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
50707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188208,0.0,Cash loans,F,N,Y,1.0,270000.0,927612.0,51925.5,810000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,36.084931506849315,2.2986301369863016,-3226.0,-4109.0,,1.0,1.0,1.0,1.0,0.0,0.0,Managers,3.0,2.0,2.0,MONDAY,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Self-employed,0.3591070471148508,0.468984323388145,0.3876253444214701,0.168,,0.9821,,,,0.069,0.1667,,,,0.0792,,0.0477,0.1712,,0.9821,,,,0.069,0.1667,,,,0.0825,,0.0505,0.1697,,0.9821,,,,0.069,0.1667,,,,0.0806,,0.0487,,block of flats,0.0726,"Stone, brick",No,5.0,0.0,5.0,0.0,-1733.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
180331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138685,0.0,Cash loans,F,N,N,0.0,180000.0,1006920.0,42790.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.018801,45.46849315068493,1.16986301369863,-9229.0,-142.0,,1.0,1.0,0.0,1.0,0.0,0.0,Sales staff,2.0,2.0,2.0,SUNDAY,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Medicine,,0.3990356596571879,0.7106743858828587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-1730.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
22780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240870,0.0,Cash loans,M,Y,N,0.0,121500.0,224136.0,17707.5,198000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,57.21369863013699,13.476712328767123,-9597.0,-3896.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0,Laborers,2.0,2.0,2.0,MONDAY,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Self-employed,,0.6171024320213905,0.3425288720742255,0.1546,0.0749,0.9866,0.8164,,0.0,0.3448,0.1667,0.0417,0.1331,0.1261,0.1937,0.0,0.0,0.1576,0.0778,0.9866,0.8236,,0.0,0.3448,0.1667,0.0417,0.1362,0.1377,0.2018,0.0,0.0,0.1561,0.0749,0.9866,0.8189,,0.0,0.3448,0.1667,0.0417,0.1355,0.1283,0.1971,0.0,0.0,reg oper account,block of flats,0.2391,Panel,No,0.0,0.0,0.0,0.0,-351.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0
281137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198461,0.0,Cash loans,F,N,Y,2.0,112500.0,543037.5,36418.5,463500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006296,37.846575342465755,0.6547945205479452,-6404.0,-4661.0,,1.0,1.0,0.0,1.0,1.0,0.0,Cooking staff,4.0,3.0,3.0,TUESDAY,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Police,0.4892755073674165,0.3346750205138797,0.6430255641096323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-695.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
41313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289428,0.0,Cash loans,F,N,Y,2.0,216000.0,601470.0,30838.5,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00712,40.47945205479452,9.895890410958904,-1784.0,-4136.0,,1.0,1.0,0.0,1.0,1.0,0.0,,4.0,2.0,2.0,WEDNESDAY,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Security Ministries,0.5419842222183959,0.2547599571469118,0.4276573700350293,0.066,0.0,0.9732,0.6328,,0.0,0.1379,0.1667,,0.0443,0.0538,0.0328,,0.0449,0.0672,0.0,0.9732,0.6472,,0.0,0.1379,0.1667,,0.0453,0.0588,0.0342,,0.0475,0.0666,0.0,0.9732,0.6377,,0.0,0.1379,0.1667,,0.045,0.0547,0.0334,,0.0458,,block of flats,0.0498,"Stone, brick",No,6.0,0.0,6.0,0.0,-1751.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153709,0.0,Cash loans,F,N,Y,0.0,135000.0,495000.0,33079.5,495000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663,54.12602739726027,4.131506849315069,-4500.0,-3099.0,,1.0,1.0,0.0,1.0,0.0,0.0,Security staff,2.0,2.0,2.0,MONDAY,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Entity Type 3,,0.586426225000466,,0.0814,0.0942,0.9826,,,,0.2069,0.1667,,0.0182,,0.0846,,,0.083,0.0977,0.9826,,,,0.2069,0.1667,,0.0186,,0.0881,,,0.0822,0.0942,0.9826,,,,0.2069,0.1667,,0.0185,,0.0861,,,,block of flats,0.0748,Panel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
189600,0.0,Cash loans,F,Y,Y,2.0,180000.0,1312110.0,55723.5,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,34.26849315068493,2.66027397260274,-2408.0,-4503.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,,4.0,2.0,2.0,FRIDAY,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Self-employed,0.6654174185399339,0.6665979889053817,0.8128226070575616,0.1381,,0.9841,0.7824,,0.0,0.3448,0.1667,0.2083,0.0717,0.1126,0.0778,,0.1996,0.1408,,0.9841,0.7909,,0.0,0.3448,0.1667,0.2083,0.0734,0.123,0.0811,,0.2113,0.1395,,0.9841,0.7853,,0.0,0.3448,0.1667,0.2083,0.073,0.1146,0.0792,,0.2037,reg oper account,block of flats,0.1046,"Stone, brick",No,1.0,0.0,1.0,0.0,-2658.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
302698,0.0,Cash loans,F,N,Y,0.0,427500.0,1508899.5,61587.0,1408500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.016612,52.87945205479452,-1000.6657534246575,-1506.0,-2853.0,,1.0,0.0,0.0,1.0,0.0,1.0,,2.0,2.0,2.0,FRIDAY,12.0,0.0,0.0,0.0,0.0,0.0,0.0,XNA,,0.0548264703824099,0.2314393514998941,0.3062,0.0681,0.9826,0.762,0.0964,0.16,0.069,0.4583,0.5,0.0,0.2429,0.2287,0.0309,0.1633,0.312,0.0707,0.9826,0.7713,0.0973,0.1611,0.069,0.4583,0.5,0.0,0.2654,0.2383,0.0311,0.1729,0.3092,0.0681,0.9826,0.7652,0.097,0.16,0.069,0.4583,0.5,0.0,0.2471,0.2328,0.0311,0.1667,reg oper account,block of flats,0.2681,"Stone, brick",No,0.0,0.0,0.0,0.0,-15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
100814,0.0,Cash loans,F,N,Y,0.0,126000.0,942300.0,27679.5,675000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.04622,59.463013698630135,11.26027397260274,-9701.0,-4831.0,,1.0,1.0,0.0,1.0,1.0,0.0,Core staff,2.0,1.0,1.0,WEDNESDAY,12.0,0.0,0.0,0.0,0.0,1.0,1.0,Police,0.8847804287716508,0.7704896298341007,0.7958031328748403,0.0412,,0.9866,,,,,,,,,0.0439,,,0.042,,0.9866,,,,,,,,,0.0457,,,0.0416,,0.9866,,,,,,,,,0.0447,,,,block of flats,0.0345,"Stone, brick",No,1.0,0.0,1.0,0.0,-2399.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119484,0.0,Cash loans,F,N,Y,0.0,171000.0,814041.0,23931.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,42.31506849315068,1.7561643835616438,-2140.0,-4897.0,,1.0,1.0,0.0,1.0,0.0,0.0,Laborers,2.0,2.0,2.0,WEDNESDAY,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Industry: type 11,0.4521708536341474,0.1855577142493819,0.363945238612397,0.1082,0.0969,0.9796,0.7212,0.0488,0.0,0.2414,0.1667,0.2083,,0.0883,0.1022,0.0,0.0,0.1103,0.1006,0.9796,0.7321,0.0493,0.0,0.2414,0.1667,0.2083,,0.0964,0.1065,0.0,0.0,0.1093,0.0969,0.9796,0.7249,0.0491,0.0,0.2414,0.1667,0.2083,,0.0898,0.104,0.0,0.0,reg oper spec account,block of flats,0.104,Panel,No,1.0,1.0,1.0,1.0,-932.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
151722,0.0,Cash loans,F,Y,Y,1.0,202500.0,254700.0,25321.5,225000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.0088659999999999,34.32876712328767,3.96986301369863,-6574.0,-4312.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Core staff,3.0,2.0,2.0,WEDNESDAY,12.0,0.0,0.0,0.0,0.0,0.0,0.0,School,0.5370277072701881,0.447468253572534,0.5334816299804352,0.3216,0.1914,0.9836,0.7756,0.0775,0.36,0.3103,0.3333,0.375,0.4128,0.2614,0.3505,0.0039,0.043,0.3277,0.1987,0.9836,0.7844,0.0782,0.3625,0.3103,0.3333,0.375,0.4223,0.2856,0.3652,0.0039,0.0455,0.3248,0.1914,0.9836,0.7786,0.078,0.36,0.3103,0.3333,0.375,0.42,0.2659,0.3568,0.0039,0.0439,reg oper account,block of flats,0.3274,Mixed,No,3.0,0.0,3.0,0.0,-2257.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122049,0.0,Cash loans,M,N,N,0.0,135000.0,450000.0,23692.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.007305,30.887671232876713,3.33972602739726,-5616.0,-3883.0,,1.0,1.0,1.0,1.0,1.0,0.0,Drivers,1.0,3.0,3.0,MONDAY,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Entity Type 3,,0.6546609055761561,0.1674084472266241,0.1443,0.1334,0.9841,0.7824,0.0898,0.16,0.1379,0.3333,0.375,0.075,0.1168,0.1553,0.0039,0.0178,0.1471,0.1384,0.9841,0.7909,0.0906,0.1611,0.1379,0.3333,0.375,0.0767,0.1276,0.1618,0.0039,0.0189,0.1457,0.1334,0.9841,0.7853,0.0903,0.16,0.1379,0.3333,0.375,0.0763,0.1189,0.1581,0.0039,0.0182,reg oper account,block of flats,0.1751,"Stone, brick",No,1.0,0.0,1.0,0.0,-462.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
52953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199295,0.0,Cash loans,F,N,N,4.0,180000.0,571446.0,18562.5,477000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,34.25753424657534,14.561643835616438,-103.0,-118.0,,1.0,1.0,0.0,1.0,0.0,0.0,Core staff,6.0,3.0,3.0,WEDNESDAY,8.0,0.0,0.0,0.0,0.0,1.0,1.0,Government,0.3756967275276757,0.5943161825130336,0.7394117535524816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,0.0,-2302.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
145738,0.0,Cash loans,F,N,Y,1.0,157500.0,521280.0,28408.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006296,30.476712328767125,1.6164383561643836,-1901.0,-2973.0,,1.0,1.0,1.0,1.0,1.0,0.0,Accountants,3.0,3.0,3.0,WEDNESDAY,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Entity Type 3,0.7243589488296389,0.5815013691798981,0.2622489709189549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-742.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
237717,0.0,Revolving loans,F,Y,Y,1.0,67500.0,135000.0,6750.0,135000.0,Family,Working,Higher education,Separated,With parents,0.022625,31.91780821917808,1.673972602739726,-1064.0,-2692.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,Laborers,2.0,2.0,2.0,WEDNESDAY,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Entity Type 3,0.8392257342126545,0.3043764574915376,0.5298898341969072,0.1299,0.0556,0.9816,0.7484,0.0478,0.08,0.0345,0.625,0.6667,0.0563,0.1042,0.1194,0.0077,0.0141,0.1324,0.0577,0.9816,0.7583,0.0482,0.0806,0.0345,0.625,0.6667,0.0575,0.1139,0.1244,0.0078,0.0149,0.1312,0.0556,0.9816,0.7518,0.0481,0.08,0.0345,0.625,0.6667,0.0572,0.106,0.1216,0.0078,0.0144,reg oper account,block of flats,0.1231,Panel,No,2.0,0.0,2.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191277,0.0,Cash loans,M,Y,N,0.0,360000.0,900000.0,47952.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.031329,50.15890410958904,9.142465753424657,-3377.0,-1857.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,Managers,2.0,2.0,2.0,FRIDAY,14.0,0.0,0.0,0.0,1.0,1.0,1.0,Other,,0.6766194025660409,0.7597121819739279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2409.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194081,0.0,Cash loans,F,Y,Y,0.0,225000.0,1042560.0,55674.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.032561,52.09315068493151,7.189041095890411,-11842.0,-2533.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,Accountants,1.0,1.0,1.0,TUESDAY,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Entity Type 3,,0.6715269480605109,,0.4985,0.2923,0.9836,0.7756,1.0,0.6,0.431,0.5208,0.5,0.3489,0.0286,0.5309,0.0,0.0389,0.0357,0.069,0.9821,0.7648,1.0,0.1208,0.0345,0.4583,0.375,0.0364,0.0312,0.1262,0.0,0.0084,0.5033,0.2923,0.9836,0.7786,1.0,0.6,0.431,0.5208,0.5,0.3549,0.0291,0.5404,0.0,0.0397,reg oper account,block of flats,0.7502,"Stone, brick",No,2.0,0.0,2.0,0.0,-2343.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
186264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109842,0.0,Cash loans,M,N,N,0.0,157500.0,755190.0,27985.5,675000.0,Family,Working,Higher education,Single / not married,House / apartment,0.00823,27.043835616438358,4.23013698630137,-4717.0,-2529.0,,1.0,1.0,0.0,1.0,1.0,0.0,Realty agents,1.0,2.0,2.0,FRIDAY,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Entity Type 3,,0.4442751946626749,0.3910549766342248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
139973,0.0,Cash loans,F,N,Y,0.0,112500.0,76410.0,8617.5,67500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018634,57.32876712328767,-1000.6657534246575,-11241.0,-4305.0,,1.0,0.0,0.0,1.0,0.0,0.0,,2.0,2.0,2.0,MONDAY,11.0,0.0,0.0,0.0,0.0,0.0,0.0,XNA,,0.2543035373453771,0.4794489811780563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-703.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
37435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280043,0.0,Cash loans,F,N,Y,0.0,123750.0,448299.0,19876.5,387000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,60.868493150684934,-1000.6657534246575,-8673.0,-4143.0,,1.0,0.0,0.0,1.0,0.0,0.0,,2.0,2.0,2.0,MONDAY,11.0,0.0,0.0,0.0,0.0,0.0,0.0,XNA,,0.692948632312379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,0.0,-2397.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
